country,city,name,description,rating,reviews,km_to_centre,min_private_price,min_dorm_price
colombia,minca,Finca Hostal Bolivar - Casa Mango,Welcome to Finca Hostal Bolivar - Casa Mango the best place form your holidays in Colombia.,0.0,(6),- 0.49km from city centre,€22.28,
colombia,minca,Casa Marinka,"We are located 3 km from the town of Minca in the Sierra Nevada. We are your base of operations for climbing, rappelling, mountain biking, hiking, zip line , scuba, snorkelling and much more.",,,- 2.31km from city centre,€0.01,€0.01
colombia,minca,Sol De Minca,Sol de Minca is a gate to connect with Nature.,10,(1),- 1.19km from city centre,,€13.50
colombia,minca,Finca Hostal Bolivar - Casa Quinta,"Perfect place for coworking/coliving , decent workspaces, communal kitchen, TV room and chill outside areas. BBQ area and a incredible terrace with stunning views to the Caribbean sea.",9.6,(49),- 0.53km from city centre,€21.38,€20.03
colombia,minca,Hotel Minca La Casona,"Offering a restaurant and cafe, Hotel Minca - La Casona is located near the commercial zone of Minca. It is surrounded by tropical gardens, pool and features excellent views.",9.4,(4),- 0.21km from city centre,€22.43,
colombia,minca,Casa Scalea,"Offering a garden and mountain view, Casa Scalea is located in Minca, 18 km from Quinta de San Pedro Alejandrino and 22 km from Santa Marta Gold Museum.",,,- 0.46km from city centre,€15.19,
colombia,minca,Hostal Montes De Beraka,Hostal Montes De Beraka comfortable rooms for your holidays in Santa Marta.,10,(13),- 1.1km from city centre,€0.56,
colombia,minca,Daniel's Guesthouse,Comfortable basic and standard accommodation 5 mins from Minca center. Dani is interested in your Colombian traveling experience. Thank you for staying,8.6,(44),- 0.44km from city centre,€14.06,€6.75
colombia,minca,Minca Sintropia,"Featuring mountain views, Cabañas Minca Sintropia offers accommodation with a garden and a balcony, around 21 km from Quinta de San Pedro Alejandrino.",,,- 2.67km from city centre,€22.12,
colombia,minca,Chunu´u Hostal  & Glamping,"Chunnu Hostal & Glamping is a new, modern and beautiful hostel and Glamping.",8.0,(86),- 0.46km from city centre,€13.45,€16.14
colombia,minca,Mano Verde Minca,"Minca, in the department of Magdalena, north of Colombia.",9.8,(46),- 7.28km from city centre,€22500.00,€9.00
colombia,minca,Hostal Vista Verde Minca,"Our hostel provides a tranquil and relaxing escape from the hustle and bustle of city life, offering a peaceful retreat in nature.",9.7,(10),- 1.21km from city centre,€18.56,€15.08
colombia,minca,Mundo Nuevo Eco Lodge,"Set in the uniquely bio-diverse mountains of the Sierra Nevada, our farm-hostel is a place where guests a",9.6,(873),- 2.06km from city centre,€38.94,€31.86
colombia,minca,Masaya Casas Viejas,Casas Viejas is the home of travelers and nature lovers in the Sierra Nevada! We are located at the heart,9.6,(1045),- 3.6km from city centre,€22500.00,€12.99
colombia,minca,Finca Carpe Diem Ecolodge,"Chill out in our swimming pools while enjoying stunning views over the mountains, or take a dip in the river just a few meters away",9.4,(989),- 6.91km from city centre,€16.88,€11.25
colombia,minca,La Casa del Pozo Azul,"Guests can enjoy the Italian restaurant and the on-site bar. Located at 2.1Km from Minca, In the depths of La Sierra Nevada De Santa Marta the highest mountain in the world near the coast.",9.4,(54),- 1.34km from city centre,€14.63,€11.25
colombia,minca,Finca Hostal Bolivar - Casa Maracuya,Our Boutique - Cabana is located directly on the Rio Gaira where you can take a pleasant bath after a hot day.,9.1,(252),- 0.49km from city centre,€23.63,€20.03
colombia,minca,Rio Elemento Ecolodge,"Rio Elemento Ecolodge is a large villa next to Minca's main river, a little downstream from the famous '",8.8,(627),- 0.55km from city centre,€15.64,€17.78
colombia,minca,Casa Loma Minca,"Casa Loma is a beautiful wooden hill top house that offers one of the most amazing views from any property in Colombia, particularly at sunset!",8.7,(1445),- 0.21km from city centre,€11.46,€6.25
colombia,minca,Jungle Joe Ecolodge,"Minca is the first town in the Sierra Nevada de Santa Marta, located in a dream place, with beautiful rivers and natural waterfalls.",8.6,(278),- 1.06km from city centre,€11.25,€10.13
colombia,minca,Costeno River Minca,Come to Costeno River Minca a magic place! Relax in a rural and quiet environment!,8.4,(105),- 0.48km from city centre,€18.56,€13.61
colombia,minca,Hostal Cocobomgo,Welcome to Hostal Cocobomgo,8.2,(465),- 0.41km from city centre,€6.75,€6.75
colombia,minca,Hostal Eco Point Minca,Hostal Eco Point Minca offers private and shared accommodation in Minca.,8.0,(96),- 0.39km from city centre,€9.00,€7.88
colombia,minca,Chunu´u Hostal  & Glamping,"Chunnu Hostal & Glamping is a new, modern and beautiful hostel and Glamping.",8.0,(88),- 0.46km from city centre,€13.50,€16.20
colombia,minca,Trekker Hostels,"Situated in Minca, Trekker Glamping has a restaurant, bar, garden, and free WiFi.This property also provides guests with a terrace. Wake up in domes in the middle of the mountain, surrounded by abundant life.",7.0,(2),- 1.57km from city centre,€48.06,
colombia,minca,Hostal Guacamaya,"Hostal Guacamaya is a beautiful family owned hostel in the center of Minca, nestled in the Sierra Nevadas.",6.5,(111),- 0.2km from city centre,€1.50,€4.50
colombia,minca,Finca Hostal Bolivar - Casa Mango,Welcome to Finca Hostal Bolivar - Casa Mango the best place form your holidays in Colombia.,0.0,(6),- 0.49km from city centre,€22.28,
colombia,minca,Casa Marinka,"We are located 3 km from the town of Minca in the Sierra Nevada. We are your base of operations for climbing, rappelling, mountain biking, hiking, zip line , scuba, snorkelling and much more.",,,- 2.31km from city centre,€0.01,€0.01
colombia,minca,Sol De Minca,Sol de Minca is a gate to connect with Nature.,10,(1),- 1.19km from city centre,,€13.50
colombia,minca,Finca Hostal Bolivar - Casa Quinta,"Perfect place for coworking/coliving , decent workspaces, communal kitchen, TV room and chill outside areas. BBQ area and a incredible terrace with stunning views to the Caribbean sea.",9.6,(49),- 0.53km from city centre,€21.38,€20.03
colombia,minca,Hotel Minca La Casona,"Offering a restaurant and cafe, Hotel Minca - La Casona is located near the commercial zone of Minca. It is surrounded by tropical gardens, pool and features excellent views.",9.4,(4),- 0.21km from city centre,€22.43,
colombia,minca,Casa Scalea,"Offering a garden and mountain view, Casa Scalea is located in Minca, 18 km from Quinta de San Pedro Alejandrino and 22 km from Santa Marta Gold Museum.",,,- 0.46km from city centre,€15.19,
colombia,minca,Hostal Montes De Beraka,Hostal Montes De Beraka comfortable rooms for your holidays in Santa Marta.,10,(13),- 1.1km from city centre,€0.56,
colombia,minca,Daniel's Guesthouse,Comfortable basic and standard accommodation 5 mins from Minca center. Dani is interested in your Colombian traveling experience. Thank you for staying,8.6,(44),- 0.44km from city centre,€14.06,€6.75
colombia,minca,Minca Sintropia,"Featuring mountain views, Cabañas Minca Sintropia offers accommodation with a garden and a balcony, around 21 km from Quinta de San Pedro Alejandrino.",,,- 2.67km from city centre,€22.12,
colombia,salento,Coffee Tree Boutique Hostel,"Coffee Tree Hostel is on the edge of town, 6 blocks away from the town centre. In the neighbourhood of Boqueron and Frailejones. The neighbourhood consist of mostly residential homes along with some small food shops, it is quite and very safe both during...",9.4,(2038),- 0.31km from city centre,€17.44,€15.75
colombia,salento,Yambolombia Hostel,This place is unique!! Perfect place to relax! It is famous for its delicious vegetarian food and its great viewpoint where you can see millions of falling stars! Yambolombia Hostel is waiting for you,9.4,(1144),- 1.77km from city centre,€13.50,€7.88
colombia,salento,Refugio Puente de la Explanacion,STUNNING NEW ECOLODGE absolutely one of the most beautiful properties in the coffee region! If you love nature this is THE place to be. Read our description and then come visit!!! See you soon!,9.4,(342),- 2.31km from city centre,€7.13,
colombia,salento,Hostel Tralala Salento,"Tralala is located just one block from the central town square in a traditional coffee-region house that has been converted into a tasteful, comfortable hostel.",9.4,(625),- 0.09km from city centre,€9.00,€9.00
colombia,salento,Hostal Ciudad de Segorbe,"Hostal Ciudad de Segorbe is located in Salento, Colombia",9.2,(88),- 0.17km from city centre,€16.88,€16.88
colombia,salento,Viajero Salento Hostel,"Located in the coffee region of Colombia, our hostel is a colonial house with the best view of the mounta",9.1,(2419),- 0.28km from city centre,€17.44,€5.63
colombia,salento,Hostel Boutique Palmas de  Salento,Hotel Boutique Palmas de Salento is located only 5 min from the main park.,9.1,(45),- 0.31km from city centre,€28.13,
colombia,salento,Hostal Vistaguila,Hostal Vistaguila offers nice and comfortable rooms.,9.0,(154),- 0.48km from city centre,€15.00,€15.75
colombia,salento,Hostal La Pijaraña,"Located in Salento, Hostal La Pijaraña offers accommodation with a patio or a terrace, free WiFi and flat-screen TV, as well as a bar and a shared lounge.",9.0,(28),- 0.09km from city centre,€19.13,€16.88
colombia,salento,Kilómetro Cero Hostel,We are located 5 minutes from the center of Salento. Also you can enjoy the beautiful view of Los Nevados Park and breathtaking mountains!!,8.7,(33),- 0.25km from city centre,€11.25,€7.88
colombia,salento,Hostal Girasoles,Hostal Girasoles has everything you need to enjoy your stay,8.7,(20),- 0.49km from city centre,€7.88,€9.00
colombia,salento,Cattleya Trianae,"Our commitment is to make you feel at home, highlighting the charisma, strength and friendliness of Quindio's people, providing excellent care and service.",8.6,(632),- 0.45km from city centre,€9.56,€6.98
colombia,salento,The Corner House Hostel,The Corner House Hostel offers comfortable and affordable rooms.,8.5,(380),- 0.22km from city centre,€10.13,€6.75
colombia,salento,Hostal Estrella de Agua,"Hostal Estrella de Agua, is a farm house, located one block from the plaza, with a great view, garden vie",8.4,(153),- 0.1km from city centre,€17.99,€20.23
colombia,salento,La Floresta Hostel,Salento is a beautiful place where nature shows you amazing places full of magic. In La Floresta Hotel yo,8.3,(761),- 0.3km from city centre,€12.38,
colombia,salento,Walkers House Hostel,"Walkers House Hostel is located 3 blocks away from the main square. Walkers House Hostel is the ideal starting point to enjoy Salento and take full advantage of its opportunities, we are 3 blocks from the center of the village, with transportation nearby...",7.8,(346),- 0.24km from city centre,€11.25,€6.75
colombia,salento,Hostel Los Tres Leones,Hostel Los Tres Leones offers comfortable accommodation.,7.7,(16),- 0.26km from city centre,€10.13,€11.25
colombia,salento,Soa Hostel,Enjoy a comfortable stay in Salento at Soa Hostel.,7.5,(48),- 0.43km from city centre,€16.88,€11.25
colombia,salento,Hilltop Salento,"Salento and Colombia will bring you unknown emotions and experience. Come here to enjoy them with us, Hilltop Salento Hoste!",6.9,(171),- 0.19km from city centre,,€9.00
colombia,salento,Posada del Angel,Enjoy Salento to the fullest while staying in the beautiful Posada del Angel in the heart of the coffee triangle,0.0,(4),- 0.13km from city centre,€8.10,
colombia,salento,Casa San Pedro Salento,"Our hostel is designed with your comfort and convenience in mind, offering a range of amenities to ensure a memorable stay. We look forward to welcoming you to our little slice of paradise!!",,,- 0.37km from city centre,€11.03,€10.13
colombia,salento,El Rancho de Salento,"We are a beautiful village in the surroundings of Salento, full of green areas and many experiences to discover. All our team provide our costumers all of our best.",10,(3),- 1.23km from city centre,€15.59,
colombia,salento,Posada Aguanile Finca La Diana,"With Posada Aguanile Finca La Diana you can live and share in a relaxed and bohemian atmosphere , a stay is sure to be unforgettable",9.6,(121),- 1.51km from city centre,,€14.63
colombia,salento,Hotel Salento Mirador,Our hotel has a wonderful view of the mountains. Hotel Salento Mirador offers 3-star accommodation in Salento and features a terrace.,,,- 0.22km from city centre,€19.50,
colombia,salento,Casa Borbon,Stay in Salento and enjoy the Casa Borbon.,,,- 0.19km from city centre,€18.00,
colombia,salento,"Vivienda Turística, Vista de Frailejones","Located 3 blocks from the main plaza Bolivar park and Calle Real the most popular one. Comfortable, quite and secure place to stay and enjoy the area with private entrance and parking place right outside the apartment.",10,(2),- 0.34km from city centre,€5.63,
colombia,salento,Hostal Finca Cardonales,Hostal Finca Cardonales offers cosy rooms and a garden to enjoy the scenic views. Free public parking is possible on site.,9.7,(4),- 0.63km from city centre,€17.85,
